mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
3,4,2009,6,0,2,2.9,318,0.46654,70.551,0.40789,0.54,2.83,5.66
12,28,2009,1,1,0.3,1.2,318,2.3572,153.15,0.48151,0.43,2.83,5.66
4,10,2009,17,4,1.95,2.65,318,0.38057,346.5,0.38971,0.27,2.83,5.66
4,12,2009,10,1,1.15,1.75,318,0.76115,620.34,0.34633,0.16,2.83,5.66
10,14,2009,16,5,1.25,2.25,318,1.1762,968.63,0.58037,0.58,2.83,5.66
4,16,2009,15,4,0.35,1.35,318,2.1902,2905.5,0.6046,0.65,2.83,5.66
4,13,2009,7,4,0.2,0.85,319,43.484,3.4904,0.054044,0.25,2.83,5.66
12,11,2009,8,1,1.65,2.45,319,0.074637,6.1877,0.11283,0.35,2.83,5.66
12,30,2009,14,0,0.95,1.4,319,0.09904,7.8152,0.071562,0.53,2.83,5.66
3,13,2009,16,4,1.45,1.8,319,0.0026684,9.475,0.069905,0.08,2.83,5.66
4,22,2009,16,4,1.6,2.3,319,0.20447,16.007,0.17888,0.12,2.83,5.66
3,7,2009,7,2,2.85,3.7,319,0.052222,17.071,0.23235,0.53,2.83,5.66
12,16,2009,23,0,0.5,1.5,319,2.9526,21.392,0.29405,0.37,2.83,5.66
4,29,2009,4,3,1.4,2.7,319,1.4439,43.037,0.52526,0.67,2.83,5.66
3,21,2009,2,4,2.85,4,319,0.40267,54.426,0.50661,0.37,2.83,5.66
4,19,2009,9,3,2.4,3.35,319,0.37285,76.356,0.43881,0.66,2.83,5.66
1,17,2009,17,3,1.55,2.65,319,1.0343,262.23,0.60674,0.12,2.83,5.66
4,29,2009,4,0,1.8,2.5,320,0.0024432,4.0266,0.066285,0.24,2.83,5.66
1,30,2009,17,3,1.15,1.8,320,0.08656,4.6381,0.070924,0.42,2.83,5.66
3,17,2009,6,1,1.3,1.5,320,0.0032209,35.939,0.073839,0.27,2.83,5.66
4,10,2009,2,1,0.7,2.1,320,2.3135,57.23,0.60089,0.12,2.83,5.66
4,26,2009,15,5,1.35,1.95,320,0.52401,100.5,0.2957,0.01,2.83,5.66
4,25,2009,14,3,1.8,2.65,320,0.61736,154.16,0.44654,0.55,2.83,5.66
10,26,2009,14,5,0.85,1.2,320,0.47856,235.49,0.19064,0.07,2.83,5.66
9,30,2009,0,3,1.9,2.55,320,0.45539,446.72,0.42379,0.69,2.83,5.66
3,25,2009,17,2,3.45,4.35,320,0.1963,454.8,0.51712,0.32,2.83,5.66
3,18,2009,6,5,1.2,1.9,320,0.83943,514.59,0.39979,0.61,2.83,5.66
4,3,2009,14,2,1.4,2,321,1.82E-05,1.7089,0.027906,0.01,2.83,5.66
3,10,2009,3,2,0.3,1.15,321,97.814,2.5637,0.053234,0.66,2.83,5.66
2,14,2009,17,4,0.95,1.5,321,0.090241,3.2966,0.045264,0.17,2.83,5.66
12,6,2009,23,1,0.95,2.1,321,3.5216,7.4002,0.18331,0.55,2.83,5.66
1,31,2009,0,0,0.15,1.1,321,13.546,7.462,0.15765,0.37,2.83,5.66
3,25,2009,17,3,2.35,3.4,321,0.41009,23.444,0.35075,0.6,2.83,5.66
12,30,2009,15,0,1.15,1.75,321,0.57528,38.569,0.23099,0.03,2.83,5.66
3,31,2009,17,2,2,2.7,321,0.22178,42.748,0.27825,0.67,2.83,5.66
3,14,2009,22,4,0.6,1.9,321,2.2469,88.63,0.61823,0.63,2.83,5.66
4,12,2009,9,3,1.55,2.3,321,0.61262,168.84,0.39348,0.17,2.83,5.66
4,17,2009,15,0,1.4,3.15,321,1.6433,500.47,0.99263,0.57,2.83,5.66
11,26,2009,5,2,1.15,1.75,322,0.00029275,1.6667,0.026146,0.68,2.83,5.66
12,10,2009,20,3,0.2,0.9,322,481.31,1.989,0.03544,0.2,2.83,5.66
4,5,2009,7,2,1.65,2,322,2.15E-05,5.622,0.046993,0.48,2.83,5.66
1,31,2009,22,1,0.35,0.95,322,3.5141,13.328,0.1381,0.7,2.83,5.66
4,19,2009,11,0,1.55,2.55,322,1.2895,17.269,0.31921,0.48,2.83,5.66
4,28,2009,10,0,1.55,2.25,322,0.47425,68.046,0.32024,0.24,2.83,5.66
10,3,2009,0,5,0.15,0.75,322,2.6164,102.63,0.31448,0.05,2.83,5.66
4,29,2009,6,1,2.45,3.6,322,0.56264,122.13,0.57779,0.07,2.83,5.66
3,22,2009,2,1,2.05,2.75,322,0.34295,262.17,0.39194,0.63,2.83,5.66
1,17,2009,0,5,0.3,1.2,322,2.2174,2402.8,0.54696,0.23,2.83,5.66
1,31,2009,23,0,0.35,1.25,323,1.89E+18,0.22581,0.0054549,0.13,2.83,5.66
12,15,2009,19,3,0.6,1.55,323,29.009,2.8886,0.069495,0.44,2.83,5.66
2,15,2009,22,5,0.4,1.15,323,19.1,3.5828,0.063512,0.33,2.83,5.66
2,12,2009,0,5,0.6,1.65,323,9.6694,4.9709,0.11833,0.15,2.83,5.66
12,25,2009,21,2,1.1,2.65,323,5.9513,6.9393,0.24428,0.32,2.83,5.66
12,28,2009,16,5,0.5,1.3,323,4.6393,8.8896,0.14348,0.56,2.83,5.66
4,3,2009,5,5,0.45,1.25,323,3.9757,11.24,0.16411,0.66,2.83,5.66
10,3,2009,2,4,0.25,0.85,323,4.5931,11.484,0.1227,0.59,2.83,5.66
4,29,2009,16,4,2.1,3.1,323,0.48535,25.196,0.3422,0.21,2.83,5.66
12,27,2009,16,2,2.5,2.8,323,0.0037812,107.55,0.15225,0.44,2.83,5.66
4,3,2009,4,3,1.6,2.8,323,1.0728,127.97,0.61112,0.46,2.83,5.66
3,22,2009,2,2,2.15,3.15,323,0.65717,290.23,0.59404,0.44,2.83,5.66
10,31,2009,15,4,0.45,1.1,324,5708.2,0.98578,0.018326,0.22,2.83,5.66
11,16,2009,23,4,0.25,0.85,324,164.81,2.0693,0.030741,0.27,2.83,5.66
4,3,2009,3,0,1.45,2.3,324,0.62452,27.791,0.28381,0.44,2.83,5.66
1,5,2009,15,3,2,2.25,324,0.0057669,60.795,0.12432,0.68,2.83,5.66
4,3,2009,15,2,1.9,2.75,324,0.55696,254.44,0.46367,0.17,2.83,5.66
1,7,2009,21,1,0.5,1.3,325,6.68E+40,0.084167,0.0019248,0.61,2.83,5.66
4,3,2009,16,3,2.45,2.9,325,1.69E-121,0.24202,0.002945,0.12,2.83,5.66
12,15,2009,18,4,0.2,0.85,325,163.66,2.4114,0.03895,0.18,2.83,5.66
3,23,2009,23,5,0.3,1.1,325,65.601,2.775,0.053585,0.07,2.83,5.66
1,30,2009,22,5,1.45,2.05,325,0.0060887,4.4904,0.063164,0.35,2.83,5.66
12,11,2009,22,1,0.05,0.7,325,21.027,6.7054,0.10511,0.57,2.83,5.66
2,1,2009,1,3,0.5,1.5,325,2.995,20.637,0.28873,0.57,2.83,5.66
12,17,2009,20,2,0.3,1.05,325,3.1243,23.535,0.23173,0.42,2.83,5.66
12,6,2009,22,3,0.35,1.2,325,2.5266,48.784,0.34979,0.62,2.83,5.66
4,24,2009,7,5,1.55,2.75,325,1.1452,740.35,0.70346,0.53,2.83,5.66
12,27,2009,18,0,0.15,1.05,326,18.426,6.2189,0.12902,0.62,2.83,5.66
4,1,2009,17,1,2,2.6,326,0.015559,9.6832,0.11676,0.21,2.83,5.66
12,30,2009,15,4,2.15,2.5,326,8.45E-05,12.561,0.07579,0.56,2.83,5.66
12,25,2009,21,3,0.5,1.45,326,3.2405,16.542,0.24449,0.13,2.83,5.66
4,10,2009,18,4,1.35,2.1,326,0.51932,19.292,0.2144,0.47,2.83,5.66
4,13,2009,10,0,3,3.2,326,0.14578,19.878,0.2742,0.25,2.83,5.66
9,21,2009,4,1,2.6,3.4,326,0.09093,28.054,0.26944,0.44,2.83,5.66
4,3,2009,8,0,1.3,1.95,326,0.61994,115.83,0.32416,0.43,2.83,5.66
4,10,2009,2,0,0.75,2.25,326,2.1362,126.51,0.75765,0.01,2.83,5.66
3,31,2009,15,1,3.05,4,326,0.29103,133.97,0.50857,0.39,2.83,5.66
2,21,2009,17,0,0.6,1.5,326,1.9617,260.41,0.51117,0.29,2.83,5.66
5,7,2009,14,1,0.4,1.1,326,1.9475,5339.4,0.41521,0.39,2.83,5.66
1,6,2009,20,2,0.65,1.65,327,6.7948,6.1789,0.13892,0.68,2.83,5.66
4,14,2009,6,5,1.45,1.9,327,0.0043391,6.2774,0.067404,0.43,2.83,5.66
4,3,2009,6,2,0.05,0.95,327,9.3791,11.43,0.21834,0.21,2.83,5.66
4,16,2009,6,0,2.5,3.55,327,0.25503,18.538,0.30323,0.55,2.83,5.66
12,27,2009,22,4,0.4,1.3,327,2.8367,27.314,0.29663,0.46,2.83,5.66
12,25,2009,21,1,0.55,1.7,327,2.5328,37.611,0.4313,0.31,2.83,5.66
10,24,2009,16,0,1.15,2.1,327,1.3428,307.15,0.55018,0.07,2.83,5.66
3,28,2009,17,1,2.65,2.75,327,2.5478,406.68,2.0429,0.42,2.83,5.66
4,5,2009,7,1,1.45,2.05,328,4.41E-13,0.73481,0.011983,0.61,2.83,5.66
12,24,2009,22,0,0.35,1.15,328,652.44,1.535,0.031102,0.2,2.83,5.66
12,24,2009,21,5,0.4,1.1,328,7.2294,6.0718,0.092484,0.09,2.83,5.66
4,3,2009,0,4,0.55,1.45,328,5.7464,7.1932,0.13754,0.28,2.83,5.66
12,27,2009,17,1,1.2,2.75,328,4.5182,9.4471,0.32012,0.3,2.83,5.66
9,23,2009,5,4,0.6,1.5,328,4.041,10.437,0.18422,0.18,2.83,5.66
1,31,2009,2,4,1.15,1.9,328,0.66298,19.657,0.21065,0.62,2.83,5.66
12,27,2009,15,5,1.8,2.45,328,0.14953,25.806,0.20871,0.38,2.83,5.66
12,28,2009,0,3,0.35,1.15,328,2.7061,32.714,0.28471,0.48,2.83,5.66
4,12,2009,17,5,1.1,1.95,328,1.2878,34.028,0.33058,0.09,2.83,5.66
12,6,2009,16,1,1.5,2.05,328,0.20844,35.125,0.20394,0.33,2.83,5.66
3,21,2009,2,5,3,3.85,328,0.097979,41.173,0.3292,0.04,2.83,5.66
1,30,2009,23,5,0.7,1.55,328,1.6787,58.804,0.3673,0.34,2.83,5.66
1,17,2009,0,3,0.85,1.3,329,4.35E-05,1.1885,0.01408,0.08,2.83,5.66
2,6,2009,17,4,1.25,1.7,329,58.98,2.0097,0.06129,0.23,2.83,5.66
4,1,2009,16,2,3.2,3.8,329,5.53E-06,5.9335,0.081569,0.42,2.83,5.66
1,30,2009,0,0,0.15,0.9,329,10.744,8.0268,0.1282,0.41,2.83,5.66
12,25,2009,22,0,0.5,1.4,329,3.9749,11.321,0.18509,0.19,2.83,5.66
10,23,2009,23,1,0.85,2.2,329,3.6877,11.985,0.29649,0.06,2.83,5.66
4,2,2009,23,4,0.5,1.4,329,3.7854,12.157,0.19381,0.02,2.83,5.66
11,14,2009,23,5,0.25,0.9,329,2.9295,29.57,0.22352,0.49,2.83,5.66
1,11,2009,17,3,3.5,4.2,329,0.080655,223.4,0.39892,0.2,2.83,5.66
12,6,2009,23,4,0.35,1.3,329,2.2173,340.54,0.53961,0.22,2.83,5.66
12,10,2009,3,2,0.3,1.1,330,3405.7,1.2877,0.026438,0.5,2.83,5.66
12,22,2009,20,1,1.9,2.3,330,2.14E-12,2.1982,0.0225,0.04,2.83,5.66
2,10,2009,17,5,1.65,2.25,330,0.00012758,2.9078,0.043132,0.06,2.83,5.66
3,12,2009,16,5,0.7,0.9,330,0.094989,4.3678,0.039123,0.53,2.83,5.66
10,2,2009,23,1,0.6,1.65,330,11.319,4.5264,0.10961,0.63,2.83,5.66
4,17,2009,17,0,0.35,1,330,4.0774,11.13,0.13158,0.34,2.83,5.66
2,1,2009,1,2,0.55,1.45,330,3.672,11.408,0.21806,0.36,2.83,5.66
2,12,2009,1,4,1.3,1.75,330,0.12672,25.636,0.14412,0.34,2.83,5.66
12,26,2009,16,4,0.25,0.95,330,2.8316,36.601,0.26417,0.6,2.83,5.66
11,27,2009,17,2,0.45,1.4,330,2.31,64.913,0.42121,0.53,2.83,5.66
4,25,2009,10,5,1,2.1,330,1.5027,330.12,0.61193,0.4,2.83,5.66
4,2,2009,17,4,0.35,1.05,330,2.0164,1021.4,0.40546,0.69,2.83,5.66
3,14,2009,17,3,1.2,2.25,330,1.2734,1222.5,0.61068,0.44,2.83,5.66
4,19,2009,10,3,2.55,4,331,0.50215,2.1726,0.099179,0.34,2.83,5.66
3,26,2009,17,5,0.9,1.45,331,0.18383,5.005,0.061784,0.19,2.83,5.66
4,14,2009,5,2,1.15,2,331,0.57312,5.7738,0.11419,0.62,2.83,5.66
2,12,2009,1,3,0.7,1.8,331,5.2155,7.8244,0.1811,0.25,2.83,5.66
12,26,2009,16,2,0.75,1.4,331,1.4038,10.434,0.14568,0.25,2.83,5.66
4,3,2009,16,1,1.5,1.9,332,2.22E-11,1.7282,0.018028,0.31,2.83,5.66
2,21,2009,19,2,0.4,0.4,332,3.45E+06,1.8292,-0.11999,0.29,2.83,5.66
1,30,2009,22,4,1,1.75,332,0.13136,2.1911,0.041781,0.59,2.83,5.66
4,1,2009,15,4,3.5,4.05,332,1.90E-16,2.259,0.032801,0.63,2.83,5.66
4,3,2009,4,4,1.75,2.05,332,6.8894,2.7867,0.092515,0.3,2.83,5.66
4,2,2009,17,0,2.4,2.35,332,3.09E+14,4.9102,-0.035138,0.08,2.83,5.66
2,15,2009,2,3,0.4,0.4,332,324.3,5.6878,-0.37312,0.3,2.83,5.66
3,11,2009,23,5,0.8,1.6,332,1.493,6.9816,0.12,0.6,2.83,5.66
12,27,2009,20,0,0.5,1.45,332,4.2822,10.576,0.18537,0.53,2.83,5.66
3,11,2009,17,1,1.4,2.05,332,0.59379,269.68,0.35639,0.6,2.83,5.66
12,16,2009,0,1,1.45,1.5,332,0.014865,319.51,0.1085,0.61,2.83,5.66
4,13,2009,11,2,3.75,4.25,332,0.01525,370.03,0.29359,0.15,2.83,5.66
4,19,2009,2,0,0.35,1.05,333,1.08E+07,0.53764,0.010037,0.44,2.83,5.66
4,10,2009,2,2,0.8,1.95,333,3558,1.0485,0.034469,0.37,2.83,5.66
3,30,2009,5,4,0.45,1.2,333,4.0104,10.782,0.15174,0.67,2.83,5.66
4,15,2009,18,3,0.7,1.75,333,2.2547,46.393,0.44444,0.51,2.83,5.66
4,29,2009,5,0,2.05,3.35,333,0.90834,93.051,0.63082,0.37,2.83,5.66
1,30,2009,23,2,1.2,2.1,334,0.00098188,0.20053,0.0052618,0.36,2.83,5.66
3,9,2009,17,3,0.25,0.7,334,6.45E+13,0.25806,0.0031885,0.12,2.83,5.66
1,2,2009,19,5,0.25,0.95,334,2.50E+08,0.5227,0.0097293,0.27,2.83,5.66
3,18,2009,7,3,1.3,2.15,334,0.094501,1.3141,0.031781,0.59,2.83,5.66
11,16,2009,23,2,2.45,2.9,334,6.89E-22,1.446,0.01671,0.42,2.83,5.66
4,3,2009,5,0,1.9,2.65,334,0.013836,6.0413,0.097526,0.25,2.83,5.66
12,17,2009,19,2,0.05,0.75,334,9.8463,10.71,0.16043,0.54,2.83,5.66
12,28,2009,14,3,1,1.3,334,0.018523,12.609,0.066201,0.54,2.83,5.66
11,26,2009,5,3,0.75,1.55,334,1.5501,22.04,0.23837,0.3,2.83,5.66
12,22,2009,20,2,0.4,1.35,334,2.3698,70.391,0.43159,0.32,2.83,5.66
12,27,2009,16,0,0.55,1.35,335,7.99E+220,0.015523,0.00037051,0.22,2.83,5.66
1,31,2009,3,1,0.95,2.2,335,2.8072,12.46,0.32528,0.56,2.83,5.66
4,28,2009,10,3,2.75,3.3,335,0.0050495,20.961,0.15969,0.06,2.83,5.66
1,31,2009,7,5,0.8,2,335,2.572,26.101,0.4093,0.54,2.83,5.66
2,1,2009,20,5,0.3,0.85,335,2.2462,59.771,0.24015,0.3,2.83,5.66
4,17,2009,17,1,1.85,2.5,335,0.37697,490.15,0.37435,0.29,2.83,5.66
4,3,2009,7,0,1,2,335,1.4016,971.62,0.58605,0.54,2.83,5.66
2,13,2009,1,1,0.05,0.05,335,4.0586,1720.2,-14.106,0.08,2.83,5.66
1,7,2009,22,0,0.2,0.8,336,16.55,4.9647,0.066672,0.61,2.83,5.66
4,23,2009,13,4,0.25,0.85,336,3.1894,21.405,0.17647,0.42,2.83,5.66
3,7,2009,6,5,1.6,2.5,336,0.59068,34.776,0.32795,0.45,2.83,5.66
4,23,2009,18,3,0.55,1.45,336,2.2895,45.13,0.36869,0.09,2.83,5.66
7,5,2009,18,1,5.3,5.95,336,0.006043,215.17,0.34976,0.13,2.83,5.66
4,24,2009,18,2,0.45,1.35,336,2.0462,364.95,0.50255,0.09,2.83,5.66
1,6,2009,9,0,1.45,2.3,336,0.85264,370.32,0.47574,0.44,2.83,5.66
4,3,2009,1,4,1.05,1.95,337,0.88667,0.30726,0.0077645,0.36,2.83,5.66
12,28,2009,6,0,0.25,1.05,337,6.78E+05,0.81407,0.017267,0.54,2.83,5.66
4,3,2009,7,4,2.95,3,337,1.54E+11,0.90412,0.82811,0.23,2.83,5.66
12,6,2009,23,5,0.5,1.35,337,202.56,1.7033,0.037753,0.68,2.83,5.66
12,26,2009,17,3,0.15,0.75,337,30.637,4.3415,0.061404,0.5,2.83,5.66
4,22,2009,17,5,0.65,1.5,337,7.8931,5.7127,0.12042,0.51,2.83,5.66
2,19,2009,18,4,0.05,0.6,337,13.547,8.3356,0.10384,0.54,2.83,5.66
12,18,2009,0,5,0.9,1.5,337,0.53048,11.604,0.12544,0.61,2.83,5.66
10,23,2009,17,1,0.4,1,337,3.2158,14.982,0.15393,0.57,2.83,5.66
12,5,2009,17,1,0.3,0.95,337,3.1256,20.175,0.18505,0.36,2.83,5.66
3,12,2009,17,0,2.2,2.9,337,0.24081,51.838,0.3144,0.37,2.83,5.66
12,11,2009,0,0,0.4,1.35,337,2.4145,61.398,0.41703,0.19,2.83,5.66
1,31,2009,1,3,1.4,2.7,337,1.3181,64.919,0.57662,0.65,2.83,5.66
4,3,2009,15,1,1.65,2.35,337,0.51655,293.77,0.38564,0.35,2.83,5.66
10,31,2009,15,5,0.35,0.9,338,2.88E+17,0.19845,0.0031233,0.41,2.83,5.66
2,19,2009,22,4,0.4,1.2,338,3.28E+08,0.44054,0.0094409,0.34,2.83,5.66
2,22,2009,16,2,1.05,1,338,4.25E+13,1.8164,-0.023112,0.02,2.83,5.66
4,10,2009,0,3,0.5,1.45,338,27.675,3.0973,0.070783,0.56,2.83,5.66
1,6,2009,22,4,0.3,0.75,338,10.596,4.5765,0.049706,0.35,2.83,5.66
3,22,2009,23,3,0.35,1.05,338,8.1981,5.907,0.088785,0.06,2.83,5.66
4,5,2009,9,0,1.55,2.25,338,0.17116,10.629,0.14314,0.43,2.83,5.66
4,7,2009,16,5,1.85,2.2,338,0.24355,20.296,0.20076,0.6,2.83,5.66
10,3,2009,1,0,0.2,0.85,338,3.1866,29.662,0.22913,0.08,2.83,5.66
12,21,2009,16,5,1.9,2.6,338,0.23197,41.539,0.2726,0.26,2.83,5.66
1,31,2009,1,1,0.85,2,338,1.8793,42.219,0.44926,0.55,2.83,5.66
12,28,2009,14,1,0.45,1.25,338,2.2371,58.359,0.34831,0.27,2.83,5.66
2,24,2009,8,2,0.65,2.05,338,2.091,320.54,0.77666,0.02,2.83,5.66
11,7,2009,16,1,1.25,1.85,338,0.69701,381.07,0.36273,0.5,2.83,5.66
4,3,2009,0,3,1.6,1.7,339,1.19E-18,0.41782,0.0066594,0.03,2.83,5.66
1,30,2009,4,1,0.1,0.65,339,44.463,4.2168,0.056851,0.45,2.83,5.66
2,15,2009,4,0,0.45,1.3,339,7.8875,5.8897,0.10824,0.09,2.83,5.66
10,2,2009,23,3,1.35,2.3,339,0.82952,24.311,0.29675,0.67,2.83,5.66
10,25,2009,15,4,0.95,1.4,339,0.39685,31.558,0.16132,0.34,2.83,5.66
4,3,2009,2,3,2.75,3.55,339,0.087991,33.619,0.28782,0.29,2.83,5.66
4,29,2009,5,2,0.5,1.5,339,2.145,119.1,0.50055,0.01,2.83,5.66
2,23,2009,11,4,1.55,1.9,339,0.11339,336,0.19563,0.16,2.83,5.66
2,1,2009,1,0,0.9,1.5,340,0.044121,2.1362,0.031886,0.19,2.83,5.66
3,10,2009,17,1,0.75,1.55,340,17.103,3.0239,0.069824,0.01,2.83,5.66
4,10,2009,18,5,1.7,2.2,340,2.50E-05,3.4947,0.042481,0.19,2.83,5.66
2,15,2009,21,3,0.35,0.65,340,15.307,5.9594,0.069041,0.21,2.83,5.66
2,1,2009,21,5,0.5,1.35,340,6.3037,6.707,0.12202,0.57,2.83,5.66
2,20,2009,17,1,0.95,1.25,340,0.55531,9.0501,0.093057,0.62,2.83,5.66
3,13,2009,17,4,0.5,1.35,340,2.9169,19.294,0.24195,0.65,2.83,5.66
3,9,2009,17,5,0.7,1.4,340,1.5652,21.644,0.21012,0.5,2.83,5.66
4,3,2009,4,1,1.2,2.1,340,0.98273,22.808,0.27595,0.36,2.83,5.66
4,27,2009,5,3,0.2,0.7,340,2.3105,102.81,0.24663,0.57,2.83,5.66
4,5,2009,8,4,2.15,2.55,341,2.93E-34,0.88519,0.0092448,0.65,2.83,5.66
12,18,2009,1,0,1.5,1.9,341,3.80E-11,1.7693,0.018426,0.28,2.83,5.66
12,7,2009,1,0,0.3,1,341,14.433,4.5999,0.072133,0.23,2.83,5.66
1,7,2009,21,0,0.2,1.05,341,10.491,7.6509,0.13761,0.19,2.83,5.66
1,6,2009,22,3,0.25,0.7,341,2.6519,26.348,0.14757,0.13,2.83,5.66
3,21,2009,3,1,2.35,3.6,341,0.62043,26.98,0.43577,0.42,2.83,5.66
2,21,2009,18,2,0.4,0.4,341,8.1527,35.11,-2.3032,0.11,2.83,5.66
12,27,2009,20,3,0.65,1.85,341,2.2328,50.292,0.49603,0.1,2.83,5.66
4,10,2009,1,5,0.3,1.1,342,1.65E+08,0.52267,0.011091,0.06,2.83,5.66
1,27,2009,17,2,1,1.55,342,0.015735,1.603,0.025164,0.18,2.83,5.66
4,3,2009,7,2,1.25,1.85,342,0.00069699,2.021,0.031122,0.32,2.83,5.66
10,23,2009,21,3,0.35,1.25,342,134.28,2.2513,0.049875,0.33,2.83,5.66
10,2,2009,2,4,0.4,1.15,342,12.47,4.4109,0.075691,0.18,2.83,5.66
4,4,2009,18,1,0.95,1.7,342,0.95861,7.2221,0.11439,0.15,2.83,5.66
11,26,2009,8,5,0.35,0.9,342,4.3505,9.5509,0.10428,0.15,2.83,5.66
11,28,2009,17,2,0.3,1,342,3.3485,18.662,0.1914,0.11,2.83,5.66
4,2,2009,4,0,0.25,0.65,342,2.2753,45.839,0.16555,0.3,2.83,5.66
2,21,2009,16,4,2.05,2.85,342,0.43703,78.436,0.39179,0.47,2.83,5.66
11,12,2009,3,2,6.6,8.7,342,0.29031,335.24,1.1673,0.05,2.83,5.66
4,3,2009,6,5,0.8,1.2,343,0.02885,4.3985,0.041387,0.68,2.83,5.66
2,12,2009,1,2,0.3,0.75,343,4.1991,9.9302,0.089086,0.25,2.83,5.66
3,13,2009,17,1,1.2,1.35,343,1.2621,14.319,0.17678,0.36,2.83,5.66
3,22,2009,2,4,5.05,5.75,343,0.00013149,18.566,0.1912,0.54,2.83,5.66
12,10,2009,15,1,1.95,1.95,343,1830.4,19.589,-0.16063,0.16,2.83,5.66
12,30,2009,16,2,1.85,2.45,343,0.075467,21.023,0.17486,0.09,2.83,5.66
12,25,2009,21,5,0.3,1,343,3.1362,21.628,0.20673,0.7,2.83,5.66
1,30,2009,8,2,1.3,2.1,343,0.78443,54.702,0.33907,0.47,2.83,5.66
4,3,2009,5,3,0.95,2.65,343,2.0773,129.73,0.8674,0.07,2.83,5.66
3,9,2009,17,2,1.2,1.7,343,0.51989,228.23,0.27427,0.39,2.83,5.66
10,17,2009,5,0,0.4,1.25,344,7.78E+92,0.040099,0.00092495,0.68,2.83,5.66
10,24,2009,7,2,0.15,0.75,344,10009,1.3345,0.021222,0.15,2.83,5.66
4,19,2009,10,2,1.95,2.45,344,1.54E-05,3.7066,0.047353,0.15,2.83,5.66
12,27,2009,19,3,0.2,0.9,344,23.778,4.543,0.073352,0.18,2.83,5.66
4,23,2009,17,3,0.1,0.65,344,9.5947,8.9851,0.10318,0.49,2.83,5.66
2,1,2009,21,4,0.5,1.4,344,3.1475,16.869,0.23579,0.24,2.83,5.66
1,31,2009,2,3,0.75,1.9,344,2.9148,18.505,0.32924,0.54,2.83,5.66
10,22,2009,16,5,0.4,1.15,344,2.5668,30.832,0.26186,0.66,2.83,5.66
11,15,2009,0,1,1.35,1.3,344,51009,30.989,-0.061261,0.63,2.83,5.66
3,30,2009,18,0,2.2,2.95,344,0.19331,41.66,0.29314,0.65,2.83,5.66
12,17,2009,20,1,0.85,0.95,344,0.0021076,85.229,0.047173,0.66,2.83,5.66
4,3,2009,3,4,0.6,2,344,2.1379,305.26,0.77773,0.15,2.83,5.66
11,16,2009,23,5,0.55,1.4,345,8.14E+13,0.25005,0.006106,0.59,2.83,5.66
12,18,2009,0,1,0.3,1,345,1623.9,1.3388,0.023929,0.1,2.83,5.66
12,10,2009,23,2,0.45,1.25,345,105.86,2.0043,0.04084,0.62,2.83,5.66
4,10,2009,20,5,0.2,0.85,345,194.93,2.3169,0.037565,0.67,2.83,5.66
9,13,2009,21,1,0.35,0.35,345,21347,2.9129,-0.1672,0.01,2.83,5.66
4,2,2009,17,3,0.55,0.95,345,1.5378,10.632,0.10845,0.66,2.83,5.66
3,13,2009,17,0,2.45,3.5,345,0.66756,93.29,0.57599,0.41,2.83,5.66
1,27,2009,16,5,0.45,1.05,345,2.0288,119.42,0.32829,0.37,2.83,5.66
10,2,2009,3,3,0.6,1.5,346,2.41E+05,0.6688,0.017167,0.15,2.83,5.66
3,11,2009,22,4,0.4,1.05,346,637.08,1.3556,0.023638,0.57,2.83,5.66
1,2,2009,17,2,0.35,1,346,115.62,1.9909,0.032712,0.01,2.83,5.66
2,4,2009,1,5,0.35,0.95,346,15.223,3.8496,0.05496,0.24,2.83,5.66
11,28,2009,15,3,0.3,0.85,346,11.749,4.5131,0.056768,0.3,2.83,5.66
4,4,2009,17,4,3.4,4,346,3.83E-05,8.3372,0.10757,0.5,2.83,5.66
10,2,2009,5,5,0.4,1.2,346,3.0876,19.19,0.2224,0.65,2.83,5.66
12,22,2009,20,4,0.45,1.35,346,2.6486,29.67,0.30783,0.11,2.83,5.66
3,11,2009,17,4,0.5,1.3,346,2.2256,52.619,0.34508,0.5,2.83,5.66
2,12,2009,18,1,0.4,1.25,346,2.2054,102.54,0.41517,0.4,2.83,5.66
12,24,2009,0,2,0.25,0.8,346,2.0812,512.33,0.31287,0.16,2.83,5.66
2,20,2009,4,3,0.8,1.95,347,71.463,2.1777,0.068057,0.5,2.83,5.66
2,20,2009,23,0,0.6,1.6,347,20.853,3.316,0.081206,0.25,2.83,5.66
10,2,2009,6,1,0.8,1.3,347,0.097574,3.9692,0.045594,0.29,2.83,5.66
4,13,2009,12,4,1.1,2,347,8.8327,6.8184,0.21306,0.34,2.83,5.66
12,15,2009,21,1,0.05,0.55,347,12.75,8.5298,0.095373,0.54,2.83,5.66
11,6,2009,16,4,0.05,0.6,347,12.857,8.6113,0.10635,0.69,2.83,5.66
4,5,2009,9,4,0.75,1.45,347,1.6394,11.364,0.16705,0.61,2.83,5.66
2,19,2009,21,3,0.45,0.45,347,10.357,26.278,-1.9393,0.22,2.83,5.66
11,3,2009,16,4,0.25,0.85,347,2.9091,27.368,0.1984,0.54,2.83,5.66
1,30,2009,23,0,1.35,1.75,348,8.09E-12,1.4759,0.01503,0.64,2.83,5.66
