mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
4,3,2009,13,1,2.65,3.25,341,0.2338,-67.202,0.44964,0.56,2.83,5.66
4,3,2009,13,2,3.55,4.1,354,0.084412,-94.296,0.41628,0.26,2.83,5.66
4,4,2009,10,4,2.1,2.55,46,0.26956,-2.3335,0.70907,0.61,2.83,5.66
4,4,2009,11,0,1.65,2.15,20,0.37037,-1.3537,1.0939,0.59,2.83,5.66
4,4,2009,11,1,1.7,2.3,27,0.51941,-12.133,0.56983,0.32,2.83,5.66
4,4,2009,11,3,2.15,2.45,327,0.10588,-0.76742,0.59372,0.36,2.83,5.66
4,4,2009,11,4,2.9,3.3,306,0.49564,-29.711,0.7024,0.26,2.83,5.66
4,4,2009,11,5,2.4,3,309,0.28541,-34.949,0.47092,0.5,2.83,5.66
4,4,2009,12,3,0.6,1.55,2,1.8996,-769.3,0.58625,0.62,2.83,5.66
4,4,2009,12,4,2.8,3.65,283,0.25607,-0.78443,1.8245,0.57,2.83,5.66
4,4,2009,12,5,2.75,3.15,10,0.041168,-104.61,0.27086,0.68,2.83,5.66
4,4,2009,13,0,3.45,3.95,289,0.095978,-11.346,0.48821,0.48,2.83,5.66
4,4,2009,13,1,1.95,2.5,343,0.36204,-25.517,0.44941,0.2,2.83,5.66
4,4,2009,13,2,2.05,2.55,347,0.33048,-2.7577,0.76407,0.18,2.83,5.66
4,4,2009,13,5,3.8,4.45,277,0.17188,-1.0812,1.2694,0.5,2.83,5.66
4,4,2009,14,0,3.2,3.7,269,0.30656,-3.7369,0.95431,0.27,2.83,5.66
4,4,2009,14,2,2.7,3.25,346,0.20244,-27.528,0.46114,0.65,2.83,5.66
4,7,2009,12,5,2.3,3.4,9,0.8497,-20.13,1.0301,0.61,2.83,5.66
4,7,2009,14,0,2.45,3,254,0.2185,-34.272,0.42833,0.57,2.83,5.66
4,7,2009,14,1,3,3.65,229,0.27462,-9.8368,0.67842,0.22,2.83,5.66
4,7,2009,16,0,3.15,3.85,304,0.2649,-1.629,1.2432,0.37,2.83,5.66
4,7,2009,16,1,2.4,2.5,93,0.13769,-5.2837,0.40994,0,2.83,5.66
4,7,2009,16,2,1.7,2.15,269,0.30817,-1.7247,0.76249,0.49,2.83,5.66
4,7,2009,16,3,3.7,4.35,289,0.16865,-0.6115,1.6878,0.26,2.83,5.66
4,7,2009,17,2,1.75,2.35,195,0.43596,-82.082,0.41331,0.36,2.83,5.66
4,7,2009,17,5,1.7,1.9,180,0.37594,-9.225,0.43462,0.34,2.83,5.66
4,8,2009,9,5,1.8,2.6,273,0.68327,-79.342,0.55654,0.45,2.83,5.66
4,8,2009,10,1,3.85,5.2,244,0.50908,-102.18,0.94547,0.14,2.83,5.66
4,8,2009,11,1,4.05,4.45,229,0.012835,-26.24,0.32418,0.54,2.83,5.66
4,8,2009,11,3,0.45,1.15,104,1.8776,-344.82,0.44324,0.48,2.83,5.66
4,8,2009,13,0,4.15,5.1,235,0.17064,-151.64,0.61728,0.56,2.83,5.66
4,8,2009,13,1,5.15,5.45,265,0.079427,-6.7588,0.69651,0.64,2.83,5.66
4,8,2009,14,0,3.1,3.8,240,0.20665,-37.86,0.52875,0.01,2.83,5.66
4,8,2009,14,1,6.45,7.35,255,0.068469,-15.763,0.79735,0.52,2.83,5.66
4,8,2009,14,2,1.6,2.1,249,0.40561,-41.966,0.37406,0.25,2.83,5.66
4,8,2009,14,3,2.3,3,260,0.40377,-17.236,0.6049,0.38,2.83,5.66
4,8,2009,14,4,2.4,2.75,243,0.052802,-42.773,0.25969,0.07,2.83,5.66
4,8,2009,15,2,4.5,4.75,243,0.034667,-0.75284,0.70148,0.59,2.83,5.66
4,8,2009,15,3,2.6,3.55,267,0.48075,-3.257,1.3341,0.33,2.83,5.66
4,8,2009,17,2,4.6,6.2,238,0.49448,-97.929,1.1163,0.69,2.83,5.66
4,8,2009,17,4,3.7,5.05,247,0.56505,-111.95,0.95672,0.63,2.83,5.66
4,10,2009,10,2,5.55,7.05,40,0.21984,-3642.4,0.89652,0.14,2.83,5.66
4,10,2009,10,5,3.1,4.9,61,0.99332,-888.02,1.1539,0.33,2.83,5.66
4,10,2009,11,0,3.55,4.65,71,0.32437,-955.78,0.66844,0.48,2.83,5.66
4,10,2009,11,3,5.3,6.6,48,0.26189,-60.637,0.95656,0.23,2.83,5.66
4,10,2009,12,2,5.2,6.15,48,0.35857,-98.109,0.98815,0.52,2.83,5.66
4,10,2009,12,3,4.3,5.5,60,0.24501,-891.01,0.72923,0.19,2.83,5.66
4,10,2009,12,5,3.45,4.3,72,0.34017,-10.656,0.87009,0.67,2.83,5.66
4,10,2009,13,2,3.25,4.1,68,0.22667,-208.72,0.5377,0.34,2.83,5.66
4,10,2009,13,3,3.35,4.15,63,0.32189,-2.3421,1.3121,0.35,2.83,5.66
4,10,2009,14,1,3.85,5.15,28,0.567,-50.721,1.0463,0.05,2.83,5.66
4,10,2009,14,5,2.95,4.45,39,0.72761,-1791.1,0.89516,0.36,2.83,5.66
4,10,2009,15,1,3.85,4.95,49,0.41605,-40.64,0.89154,0.26,2.83,5.66
4,10,2009,15,4,2.45,3.9,38,0.95678,-826.88,0.90143,0.07,2.83,5.66
4,12,2009,10,3,0.25,0.85,358,2.0862,-2909.9,0.3602,0.29,2.83,5.66
4,12,2009,10,4,0.65,1.5,333,1.7858,-98.88,0.61781,0.53,2.83,5.66
4,12,2009,11,1,1.6,2.2,36,0.48731,-3.2532,0.83746,0.39,2.83,5.66
4,12,2009,13,5,2.15,2.9,45,0.55311,-27.105,0.63249,0.63,2.83,5.66
4,12,2009,14,3,1.45,2,340,0.51361,-3.9156,0.72732,0.02,2.83,5.66
4,12,2009,14,5,2.2,2.85,354,0.35907,-35.119,0.49621,0.23,2.83,5.66
4,12,2009,15,0,0.5,1.1,34,1.0832,-6.3063,0.7196,0.43,2.83,5.66
4,12,2009,15,4,2.35,3.05,353,0.45202,-45.51,0.56311,0.52,2.83,5.66
4,12,2009,16,1,1.65,2.15,311,0.40891,-5.8596,0.5631,0.55,2.83,5.66
4,12,2009,17,2,2.15,2.95,326,0.5404,-961.15,0.54417,0.4,2.83,5.66
4,13,2009,11,0,3.15,4.35,333,0.54646,-1106.9,0.76112,0.57,2.83,5.66
4,13,2009,11,4,1.95,2.5,338,0.36624,-21.767,0.46207,0.12,2.83,5.66
4,13,2009,11,5,3.05,3.85,351,0.71838,-255.58,0.80932,0.59,2.83,5.66
4,13,2009,12,2,1.85,2.85,355,0.95208,-184.82,0.68732,0.09,2.83,5.66
4,13,2009,12,5,2.5,3.35,311,0.44087,-54.408,0.60884,0.08,2.83,5.66
4,13,2009,13,5,1.6,2.7,40,1.1529,-55.639,0.8324,0.21,2.83,5.66
4,13,2009,14,0,1.25,1.85,290,0.39589,-1.1894,1.1386,0.03,2.83,5.66
4,13,2009,15,4,0.3,0.95,236,1.7709,-42.598,0.48203,0.06,2.83,5.66
4,13,2009,15,5,2.75,3.3,208,0.20384,-9.2161,0.54744,0.63,2.83,5.66
4,13,2009,16,0,1.5,2.55,323,0.94992,-7.7035,1.2266,0.31,2.83,5.66
4,13,2009,16,1,2.65,3.4,240,0.38384,-3.0643,1.0885,0.42,2.83,5.66
4,13,2009,17,0,4.35,4.65,246,0.053802,-1.9366,0.64536,0.18,2.83,5.66
4,13,2009,17,1,4.05,4.45,260,0.025927,-8.144,0.40751,0.64,2.83,5.66
4,14,2009,11,3,1.35,1.9,344,0.74341,-46.134,0.45157,0.11,2.83,5.66
4,14,2009,11,5,1.2,1.9,347,0.93696,-21.854,0.60659,0.3,2.83,5.66
4,14,2009,12,4,0.95,1.5,272,0.90286,-10.98,0.5793,0.65,2.83,5.66
4,14,2009,13,1,2.15,2.65,319,0.26005,-29.887,0.40803,0.21,2.83,5.66
4,14,2009,13,2,3.2,3.5,288,0.010153,-28.092,0.24379,0.14,2.83,5.66
4,14,2009,13,5,0.9,2,278,1.6059,-31.998,0.9526,0.52,2.83,5.66
4,14,2009,14,0,3.25,4,276,0.22029,-39.458,0.56614,0.22,2.83,5.66
4,14,2009,14,1,1.2,1.55,281,0.37869,-15.421,0.309,0.46,2.83,5.66
4,14,2009,14,4,2.9,3.95,279,0.53638,-51.239,0.7805,0.28,2.83,5.66
4,14,2009,14,5,2.8,3.75,355,0.46642,-617.19,0.61834,0.46,2.83,5.66
4,14,2009,15,0,1.3,1.9,215,0.6828,-73.451,0.41364,0.44,2.83,5.66
4,14,2009,15,1,3.35,4.1,325,0.22038,-68.596,0.55543,0.09,2.83,5.66
4,14,2009,15,4,2.15,2.45,245,0.056297,-22.439,0.246,0.49,2.83,5.66
4,14,2009,16,0,3.5,4.6,218,0.32479,-920.15,0.66348,0.05,2.83,5.66
4,14,2009,16,3,3.8,4.35,258,0.14482,-1.4801,0.9833,0.48,2.83,5.66
4,14,2009,17,4,3.25,3.4,237,0.26447,-915.39,0.49139,0.19,2.83,5.66
4,15,2009,12,1,3.4,3.95,349,0.13758,-10.313,0.55511,0.5,2.83,5.66
4,15,2009,13,1,1.85,2.9,323,0.88399,-10.899,1.101,0.02,2.83,5.66
4,15,2009,13,2,4.25,5.1,317,0.25098,-2.6041,1.298,0.28,2.83,5.66
4,15,2009,14,2,2.65,3.3,321,0.374,-17.905,0.6347,0.37,2.83,5.66
4,15,2009,14,3,1.3,2.15,311,1.0272,-184.52,0.5462,0.48,2.83,5.66
4,15,2009,14,4,4.5,6.15,302,0.46504,-2.2136,2.8232,0.23,2.83,5.66
4,15,2009,15,0,3.25,4.65,298,0.71781,-194.63,0.95932,0.4,2.83,5.66
4,15,2009,15,2,1.45,2.15,331,0.76874,-76.895,0.49143,0.38,2.83,5.66
4,15,2009,15,5,3.6,4.25,263,0.10268,-63.458,0.46238,0.24,2.83,5.66
4,15,2009,16,1,3.05,4,298,0.38133,-230.78,0.6228,0.33,2.83,5.66
4,15,2009,16,4,2.65,3.7,238,0.54186,-220.56,0.68759,0.58,2.83,5.66
4,15,2009,17,1,0.65,1.45,338,1.8676,-304.69,0.55917,0.68,2.83,5.66
4,15,2009,17,4,1.8,2.7,308,0.75954,-103.99,0.60066,0.61,2.83,5.66
4,16,2009,11,0,3.05,3.75,306,0.23538,-1.0724,1.3763,0.08,2.83,5.66
4,16,2009,12,0,1.6,1.75,331,0.15658,-1.7546,0.39604,0.28,2.83,5.66
4,16,2009,12,1,2.2,3.4,9,0.84604,-158.95,0.77783,0.49,2.83,5.66
4,16,2009,13,0,4.15,5.25,8,0.25467,-560.19,0.69731,0.16,2.83,5.66
4,16,2009,13,2,2,2.4,0,0.45882,-4.389,0.7767,0.62,2.83,5.66
4,16,2009,13,3,1.2,1.8,31,0.87417,-16.316,0.59057,0.54,2.83,5.66
4,16,2009,14,1,2.35,2.85,11,0.15559,-214.23,0.33156,0.5,2.83,5.66
4,16,2009,14,3,2.8,3.35,17,0.17393,-0.76026,1.1574,0.1,2.83,5.66
4,16,2009,14,4,1.1,1.45,338,0.85506,-30.803,0.41168,0.32,2.83,5.66
4,16,2009,14,5,3.05,4.2,4,0.65946,-15.81,1.1328,0.51,2.83,5.66
4,16,2009,15,1,3.4,4.4,310,0.28495,-370.09,0.61557,0.1,2.83,5.66
4,16,2009,15,2,2.95,3.15,262,0.062085,-0.70678,0.60165,0.07,2.83,5.66
4,16,2009,15,3,1,1.75,255,1.2163,-167.59,0.49711,0.25,2.83,5.66
4,16,2009,16,2,3.1,3.9,272,0.28981,-148.33,0.55777,0.42,2.83,5.66
4,16,2009,16,5,1.95,2.45,251,0.26851,-123.55,0.34394,0.34,2.83,5.66
4,16,2009,17,1,2,3,303,0.74453,-1474.3,0.60572,0.14,2.83,5.66
4,16,2009,17,4,2.05,2.65,238,0.46478,-4.7662,0.81857,0.22,2.83,5.66
4,16,2009,17,5,0.55,1.7,277,1.9496,-177.62,0.73478,0.17,2.83,5.66
4,17,2009,9,3,0.4,1.05,36,1.6136,-30.978,0.5112,0.4,2.83,5.66
4,17,2009,12,0,1.55,2.3,18,0.67191,-53779,0.44442,0.2,2.83,5.66
4,17,2009,12,1,2.1,2.5,38,0.1108,-915.53,0.26048,0.37,2.83,5.66
4,17,2009,12,2,2.75,3.15,336,0.063757,-29.333,0.31823,0.04,2.83,5.66
4,17,2009,12,5,0.7,1.5,272,0.84191,-3.2909,1.1492,0.39,2.83,5.66
4,17,2009,13,0,2.6,2.9,359,0.50409,-39.161,0.60732,0.38,2.83,5.66
4,17,2009,14,1,0.6,1.3,301,1.6871,-45.153,0.59347,0.04,2.83,5.66
4,17,2009,15,1,2.7,3.05,319,0.04085,-26.472,0.27994,0.31,2.83,5.66
4,17,2009,17,3,3.1,3.55,273,0.085465,-14.53,0.41222,0.38,2.83,5.66
4,18,2009,10,0,2.3,2.65,82,0.14072,-14.642,0.35808,0.14,2.83,5.66
4,18,2009,10,3,0.95,1.95,74,0.70231,-2.1844,1.6862,0.47,2.83,5.66
4,18,2009,10,4,1.85,2.5,58,0.61554,-13.823,0.66696,0.21,2.83,5.66
4,18,2009,11,0,1.85,2.7,51,0.88604,-24.161,0.8094,0.47,2.83,5.66
4,18,2009,11,1,0.85,1.85,13,1.529,-92.112,0.67465,0.24,2.83,5.66
4,18,2009,11,5,2.2,3.15,26,0.57753,-1544.2,0.56821,0.49,2.83,5.66
4,18,2009,17,5,2.55,3,303,0.16913,-17.245,0.42206,0.04,2.83,5.66
4,19,2009,11,2,2.65,3.35,333,0.2513,-241.6,0.45016,0.38,2.83,5.66
4,19,2009,11,3,3.45,4.25,10,0.32544,-14.077,0.79833,0.63,2.83,5.66
4,19,2009,11,4,2.45,3.5,350,0.57052,-1424.1,0.62845,0.57,2.83,5.66
4,19,2009,11,5,3,3.6,12,0.1074,-175.99,0.38323,0.57,2.83,5.66
4,19,2009,12,3,2.6,3.35,18,0.26182,-2287,0.44737,0.04,2.83,5.66
4,19,2009,15,3,1.75,2.55,310,0.67657,-114.92,0.52973,0.18,2.83,5.66
4,19,2009,15,4,2.2,2.55,307,0.094633,-0.33734,0.86393,0.56,2.83,5.66
4,19,2009,15,5,1.5,2.05,213,0.36526,-1.3693,1.0021,0.18,2.83,5.66
4,19,2009,16,1,1.95,3,277,0.85684,-17.671,0.94591,0.52,2.83,5.66
4,19,2009,16,4,3.65,3.5,337,31083,-9.8146,-0.15133,0.66,2.83,5.66
4,19,2009,17,3,2.05,2.65,329,0.38119,-17.612,0.51735,0.49,2.83,5.66
4,20,2009,11,0,1.85,2.3,218,0.33136,-19.359,0.4131,0.68,2.83,5.66
4,20,2009,11,2,1.5,2.95,307,1.4308,-193.71,0.93689,0.06,2.83,5.66
4,20,2009,12,4,1.75,2.45,216,0.61302,-38.377,0.53703,0.37,2.83,5.66
4,20,2009,13,0,2.5,2.7,191,0.18251,-5.2125,0.49175,0.45,2.83,5.66
4,20,2009,13,2,2.05,2.3,185,0.042563,-15.252,0.22234,0.4,2.83,5.66
4,20,2009,14,3,2.6,2.75,249,0.054336,-0.74326,0.48827,0.62,2.83,5.66
4,20,2009,14,4,3.25,3.55,151,0.21399,-30.38,0.52503,0.2,2.83,5.66
4,20,2009,15,2,2.65,2.75,205,0.28314,-11.552,0.53874,0.56,2.83,5.66
4,20,2009,15,4,2,2.25,253,0.14432,-0.68552,0.71784,0.33,2.83,5.66
4,20,2009,15,5,1.7,1.6,57,9.8654,-136.62,-0.63516,0.22,2.83,5.66
4,20,2009,16,1,2.9,3.1,223,0.13078,-2.2324,0.59859,0.55,2.83,5.66
4,20,2009,16,2,2.7,2.75,168,0.43595,-12.981,0.67734,0.08,2.83,5.66
4,20,2009,16,3,0.4,1.05,239,1.589,-28.058,0.51954,0.1,2.83,5.66
4,20,2009,16,4,1,1.5,225,0.70404,-10.283,0.48169,0.43,2.83,5.66
4,20,2009,16,5,2.8,4.15,226,0.73543,-122.75,0.89398,0.09,2.83,5.66
4,20,2009,17,0,2.5,2.8,151,0.27079,-15.379,0.48995,0.28,2.83,5.66
4,20,2009,17,1,0.85,1.9,211,1.7516,-71.066,0.81274,0.56,2.83,5.66
4,21,2009,11,0,2.9,3.5,225,0.13267,-258.11,0.38819,0.01,2.83,5.66
4,21,2009,11,1,3.25,4.1,243,0.24317,-293.01,0.54259,0.06,2.83,5.66
4,21,2009,11,3,3.4,4.25,188,0.34161,-53.457,0.68723,0.47,2.83,5.66
4,21,2009,12,3,3.65,4.05,232,0.21154,-51.031,0.56729,0.37,2.83,5.66
4,21,2009,12,4,2.65,3.1,222,0.12073,-14.953,0.39892,0.4,2.83,5.66
4,21,2009,13,0,4.55,4.95,195,0.084132,-4.0652,0.69143,0.26,2.83,5.66
4,21,2009,13,1,3.95,4.45,227,0.10891,-1.1413,0.94517,0.64,2.83,5.66
4,21,2009,13,2,1.95,2.45,244,0.28762,-68.381,0.36409,0.2,2.83,5.66
4,21,2009,13,3,3.7,3.95,197,0.010937,-4.0308,0.32436,0.6,2.83,5.66
4,21,2009,13,5,2.75,3,232,0.16658,-17.591,0.42889,0.03,2.83,5.66
4,21,2009,14,0,4.8,5.8,264,0.26778,-8.2903,1.1038,0.09,2.83,5.66
4,21,2009,14,2,5,5.8,214,0.12992,-14.285,0.76519,0.51,2.83,5.66
4,21,2009,14,3,4.25,5.05,248,0.089628,-165.69,0.51619,0.05,2.83,5.66
4,21,2009,14,4,2.6,2.75,209,0.0007279,-15.643,0.13544,0.31,2.83,5.66
4,21,2009,15,2,0.9,1.95,236,1.2651,-10.224,1.1549,0.26,2.83,5.66
4,21,2009,15,3,3.05,3.15,213,4.94E-05,-2.9648,0.12652,0.5,2.83,5.66
4,21,2009,15,4,4.6,5.75,212,0.34299,-26.027,1.0053,0.48,2.83,5.66
4,21,2009,16,1,2.75,3.95,220,0.61801,-178.25,0.76712,0.48,2.83,5.66
4,21,2009,16,4,2.95,3.25,185,0.0088695,-50.434,0.2166,0.11,2.83,5.66
4,21,2009,16,5,2.75,3.1,210,0.060788,-14.189,0.32891,0.06,2.83,5.66
4,21,2009,17,0,4.25,4.3,182,1.2012,-66.743,1.697,0.52,2.83,5.66
4,21,2009,17,1,1.5,2.1,114,0.72071,-208.3,0.4336,0.35,2.83,5.66
4,21,2009,17,3,3,3.3,182,0.1883,-10.066,0.53268,0.62,2.83,5.66
4,21,2009,17,5,4.75,5.5,186,0.051547,-139.41,0.49259,0.36,2.83,5.66
4,21,2009,18,0,2.6,3.05,195,0.096313,-132.64,0.32512,0.47,2.83,5.66
4,21,2009,18,2,3.25,3.9,196,0.11075,-9470.7,0.4041,0.51,2.83,5.66
4,22,2009,10,2,2.75,3.45,224,0.21588,-729.76,0.43413,0.3,2.83,5.66
4,22,2009,10,3,2.1,2.6,215,0.33248,-16.437,0.48011,0.24,2.83,5.66
4,22,2009,10,4,3.1,3.35,214,0.078105,-0.73167,0.70642,0.39,2.83,5.66
4,22,2009,11,1,1.95,2.1,276,0.24392,-5.8241,0.43049,0.15,2.83,5.66
4,22,2009,11,4,4.05,4.75,279,0.12616,-20.122,0.59774,0.09,2.83,5.66
4,22,2009,11,5,0.4,1.1,284,1.8056,-80.255,0.48034,0.31,2.83,5.66
4,22,2009,12,1,2.4,3.05,268,0.27563,-121.66,0.43326,0.36,2.83,5.66
4,22,2009,13,1,2.85,3.6,315,0.59609,-8.0663,1.1225,0.63,2.83,5.66
4,22,2009,13,4,2.6,2.8,264,0.15896,-10.111,0.42649,0.29,2.83,5.66
4,22,2009,14,0,2,2.65,257,0.43182,-51.12,0.47508,0.1,2.83,5.66
4,22,2009,14,2,2.35,3.2,307,0.52985,-45.511,0.6373,0.4,2.83,5.66
4,22,2009,14,4,2.2,3.6,286,1.0329,-29.558,1.1525,0.64,2.83,5.66
4,22,2009,15,0,4.8,5.2,261,0.029643,-2.0285,0.59209,0.23,2.83,5.66
4,22,2009,16,3,0.75,1.6,278,1.5337,-23.046,0.81601,0.65,2.83,5.66
4,22,2009,17,1,3.5,3.75,314,0.0073798,-10.402,0.263,0.27,2.83,5.66
4,23,2009,10,1,0.55,1.35,245,1.8935,-1971.5,0.49924,0.45,2.83,5.66
4,23,2009,10,4,2.05,2.6,245,0.31988,-34.794,0.42734,0.32,2.83,5.66
4,23,2009,11,3,1.3,1.65,295,1.0736,-42.448,0.53957,0.69,2.83,5.66
4,23,2009,12,4,1.6,2.45,10,0.79983,-8.0782,0.95882,0.61,2.83,5.66
4,23,2009,13,2,1.5,2.25,277,0.76498,-5.8261,0.99195,0.48,2.83,5.66
4,23,2009,13,5,1.85,2.85,43,0.95061,-60.509,0.75862,0.59,2.83,5.66
4,23,2009,14,0,2.35,2.6,320,0.56337,-27.329,0.61309,0.24,2.83,5.66
4,23,2009,14,4,2.4,3.35,318,0.64882,-64.82,0.7095,0.1,2.83,5.66
4,23,2009,15,0,2.4,3.45,331,0.61428,-390.2,0.64915,0.12,2.83,5.66
4,23,2009,15,3,1.85,2.4,229,0.33534,-72.96,0.38095,0.69,2.83,5.66
4,23,2009,16,5,3.85,4.6,256,0.10302,-201.44,0.48074,0.19,2.83,5.66
4,23,2009,17,0,3.15,3.85,305,0.17613,-108.48,0.47526,0.43,2.83,5.66
4,23,2009,17,5,1.95,2.55,281,0.32717,-219.37,0.3821,0.34,2.83,5.66
4,24,2009,10,5,4.75,5.5,359,0.49859,-56.78,1.0803,0.19,2.83,5.66
4,24,2009,11,1,1.65,2.35,311,0.66078,-27.281,0.56674,0.04,2.83,5.66
4,24,2009,11,2,2.65,3.5,294,0.50777,-26.167,0.73415,0.01,2.83,5.66
4,24,2009,12,0,0.5,1.15,4,1.4092,-15.979,0.61528,0.08,2.83,5.66
4,24,2009,12,4,2.6,2.95,318,0.10135,-0.7154,0.71725,0.21,2.83,5.66
4,24,2009,12,5,3.35,3.55,267,0.009819,-1.3335,0.3277,0.68,2.83,5.66
4,24,2009,13,0,1.6,1.85,237,0.1454,-1.7443,0.39567,0.47,2.83,5.66
4,24,2009,13,2,2.2,2.65,238,0.17315,-25.134,0.36402,0.15,2.83,5.66
4,24,2009,13,3,0.6,1.25,305,0.48604,-1.0927,1.2662,0.45,2.83,5.66
4,24,2009,14,1,3.05,4.1,320,0.52161,-48.463,0.80341,0.13,2.83,5.66
4,24,2009,14,3,2.9,4.15,305,0.68024,-525.51,0.80904,0.31,2.83,5.66
4,24,2009,14,4,3,3.65,272,0.23019,-1.1845,1.2415,0.44,2.83,5.66
4,24,2009,15,1,2.2,2.45,285,0.4329,-27.967,0.49443,0.02,2.83,5.66
4,24,2009,16,5,3.35,3.85,236,0.15087,-1.524,0.88091,0.31,2.83,5.66
4,25,2009,11,4,2.6,3.45,327,0.4063,-6222.7,0.53251,0.5,2.83,5.66
4,25,2009,12,3,1.55,2.35,27,0.85913,-81.029,0.56861,0.59,2.83,5.66
4,25,2009,13,5,3.45,3.05,348,101.93,-17.181,-0.35377,0.68,2.83,5.66
4,25,2009,14,1,2.15,3.35,350,0.949,-68.653,0.877,0.49,2.83,5.66
4,25,2009,15,2,1.5,1.9,26,0.37791,-16.87,0.3705,0.16,2.83,5.66
4,25,2009,15,5,1.2,2.1,224,1.1621,-40.326,0.69147,0.58,2.83,5.66
4,25,2009,16,1,3.15,3.35,150,0.19951,-6.1779,0.61812,0.16,2.83,5.66
4,25,2009,16,2,2.25,2.9,223,0.2754,-516.06,0.40324,0.05,2.83,5.66
4,25,2009,17,2,2.1,2.55,187,0.31912,-7.4085,0.54363,0.38,2.83,5.66
4,25,2009,17,4,2.2,2.5,218,0.34145,-6.815,0.57859,0.19,2.83,5.66
4,25,2009,18,0,1,1.4,247,0.65603,-115,0.28437,0.24,2.83,5.66
4,26,2009,8,3,0.4,1.05,40,1.8373,-133.74,0.43001,0.46,2.83,5.66
4,26,2009,11,0,2.35,3.8,30,0.95546,-1249,0.87696,0.42,2.83,5.66
4,26,2009,11,4,1.9,2.65,27,0.97504,-35.715,0.79659,0.44,2.83,5.66
4,26,2009,11,5,3.3,3.95,53,0.14332,-203.83,0.44958,0.26,2.83,5.66
4,26,2009,12,2,2.15,2.65,39,0.27312,-20.316,0.43599,0.41,2.83,5.66
4,26,2009,12,3,1.95,3.2,35,0.96883,-243.11,0.78794,0.49,2.83,5.66
4,26,2009,13,0,2.15,3.1,37,0.64929,-122.38,0.62748,0.35,2.83,5.66
4,26,2009,14,3,3.5,4.25,50,0.1383,-162.37,0.48881,0.01,2.83,5.66
4,26,2009,14,4,0.35,0.9,5,1.8033,-100.31,0.37522,0.18,2.83,5.66
4,26,2009,14,5,3.45,3.7,29,0.27284,-24.553,0.62347,0.16,2.83,5.66
4,26,2009,16,0,1.35,2.2,35,1.1267,-140.1,0.60045,0.05,2.83,5.66
4,26,2009,17,0,2.15,3.6,276,1.0219,-777.68,0.87521,0.2,2.83,5.66
4,26,2009,17,1,2.8,3.25,265,0.12024,-12.144,0.42729,0.56,2.83,5.66
4,26,2009,18,0,3.05,3.7,278,0.29773,-8.1913,0.74314,0.26,2.83,5.66
4,27,2009,11,1,1.9,2.95,303,0.90951,-62.294,0.76166,0.34,2.83,5.66
4,27,2009,11,4,1.2,2.25,355,1.3062,-197.74,0.66968,0.2,2.83,5.66
4,27,2009,11,5,1.3,1.7,346,0.40605,-4.1401,0.50021,0.23,2.83,5.66
4,27,2009,12,0,1.3,2.25,36,1.0884,-28.287,0.76179,0.09,2.83,5.66
4,27,2009,12,1,0.8,1.85,43,1.7248,-61.224,0.80113,0.44,2.83,5.66
4,27,2009,13,2,2.1,2.9,294,0.57014,-27.998,0.64135,0.59,2.83,5.66
4,27,2009,13,3,0.55,1.35,169,1.642,-37.872,0.62576,0.49,2.83,5.66
4,27,2009,13,4,0.25,0.85,31,1.6837,-26.516,0.4839,0.66,2.83,5.66
4,27,2009,13,5,2.75,3.35,318,0.26634,-13.694,0.5787,0.27,2.83,5.66
4,27,2009,14,0,2.75,2.95,251,0.020502,-1.4103,0.32326,0.15,2.83,5.66
4,27,2009,14,1,3.25,3.6,273,0.037462,-10.597,0.34897,0.52,2.83,5.66
4,27,2009,15,0,0.65,1.45,39,1.8269,-145.48,0.58209,0.24,2.83,5.66
4,27,2009,15,5,1.55,2.25,287,0.7132,-32.809,0.55004,0.41,2.83,5.66
4,27,2009,16,3,0.8,1.85,349,1.5012,-21.733,0.93487,0.63,2.83,5.66
4,28,2009,11,5,0.75,1,277,0.46721,-22.003,0.2076,0.12,2.83,5.66
4,28,2009,12,0,1.95,2.3,294,0.18241,-4.591,0.41945,0.25,2.83,5.66
4,28,2009,13,3,2.15,2.65,271,0.34594,-1.8534,1.0138,0.54,2.83,5.66
4,28,2009,13,5,0.5,1.05,263,0.56283,-1.4297,0.99161,0.64,2.83,5.66
4,28,2009,14,1,1.7,3,298,0.73094,-2.9844,1.9881,0.63,2.83,5.66
4,28,2009,15,0,1.05,2.15,268,1.3433,-14.746,1.1295,0.57,2.83,5.66
4,28,2009,15,2,4.3,4.5,273,1.6759,-345.48,2.076,0.09,2.83,5.66
4,28,2009,15,3,4.2,4.5,264,0.0038079,-13.453,0.27904,0.42,2.83,5.66
4,28,2009,16,2,4.1,4.75,278,0.19726,-4.8126,0.88969,0.57,2.83,5.66
4,28,2009,16,3,1.25,2.65,312,1.5221,-2552.9,0.86895,0.2,2.83,5.66
4,28,2009,16,4,3.25,4.1,315,0.24178,-319.94,0.54062,0.1,2.83,5.66
4,28,2009,17,1,0.85,1.9,286,1.4822,-20.114,0.97748,0.15,2.83,5.66
4,28,2009,17,2,1.55,2.1,272,0.58803,-10.598,0.58356,0.28,2.83,5.66
4,28,2009,17,3,1.55,2.3,289,0.81294,-25.362,0.6396,0.22,2.83,5.66
4,29,2009,10,3,1.2,1.65,242,0.54612,-102.79,0.30977,0.27,2.83,5.66
